# Site = LSAMA-Tunisia
# Contact = ammarahmed.ph@gmail.com
# Longitude = 10.14
# Latitude = 36.83
#
# UTC_Offset = +01:00
# TimeZone = Central Europe Time (CET)
#
# UTC_StartTime = 2014-10-22 00:00:00
# LogInterval = 5
# LogType = filtered
# MonitorID = 271
# StationID = NAA
# Frequency = 24000
#UTC_EndTime=2014-10-22 23:59:55
#DataMin=60.1295297131
#DataMax=21628.0373305
#dataquality_average_v0.1=0.016282 
#dataquality_max_v0.1=0.470577
2014-10-22 00:00:00, 13875.4619277
2014-10-22 00:00:05, 13825.7277955
2014-10-22 00:00:10, 13775.9936633
2014-10-22 00:00:15, 13726.2595311
2014-10-22 00:00:20, 13676.5253989
2014-10-22 00:00:25, 13626.7912667
2014-10-22 00:00:30, 13577.0571345
2014-10-22 00:00:35, 13536.120252
2014-10-22 00:00:40, 13544.9175017
2014-10-22 00:00:45, 13553.7147514
2014-10-22 00:00:50, 13562.5120011
2014-10-22 00:00:55, 13571.7832196
2014-10-22 00:01:00, 13581.054438
2014-10-22 00:01:05, 13590.3256565
2014-10-22 00:01:10, 13599.5968749
2014-10-22 00:01:15, 13608.8680934
2014-10-22 00:01:20, 13618.1393118
2014-10-22 00:01:25, 13638.0569322
2014-10-22 00:01:30, 13657.9745526
2014-10-22 00:01:35, 13677.892173
2014-10-22 00:01:40, 13687.1389928
2014-10-22 00:01:45, 13692.2491083
2014-10-22 00:01:50, 13697.3592239
2014-10-22 00:01:55, 13695.3091612
2014-10-22 00:02:00, 13676.2446658
2014-10-22 00:02:05, 13615.3152784
2014-10-22 00:02:10, 13544.0734373
2014-10-22 00:02:15, 13472.8315961
2014-10-22 00:02:20, 13393.1880961
2014-10-22 00:02:25, 13288.1519026
2014-10-22 00:02:30, 13172.4693072
2014-10-22 00:02:35, 13056.7867117
2014-10-22 00:02:40, 12941.1041163
2014-10-22 00:02:45, 12817.6308712
2014-10-22 00:02:50, 12678.8101766
2014-10-22 00:02:55, 12539.9894819
2014-10-22 00:03:00, 12408.3289655
2014-10-22 00:03:05, 12293.2089131
2014-10-22 00:03:10, 12219.9537527
2014-10-22 00:03:15, 12157.011046
2014-10-22 00:03:20, 12092.3512136
2014-10-22 00:03:25, 12031.4636879
2014-10-22 00:03:30, 11995.9688557
2014-10-22 00:03:35, 11960.4740235
2014-10-22 00:03:40, 11924.9791913
2014-10-22 00:03:45, 11889.4843591
2014-10-22 00:03:50, 11863.6537274
2014-10-22 00:03:55, 11844.8934363
2014-10-22 00:04:00, 11826.1331452
2014-10-22 00:04:05, 11807.3728541
2014-10-22 00:04:10, 11788.612563
2014-10-22 00:04:15, 11769.8522719
2014-10-22 00:04:20, 11751.0919808
2014-10-22 00:04:25, 11734.0488155
2014-10-22 00:04:30, 11721.6350023
2014-10-22 00:04:35, 11709.2211891
2014-10-22 00:04:40, 11696.8073758
2014-10-22 00:04:45, 11684.3935626
2014-10-22 00:04:50, 11671.9797494
2014-10-22 00:04:55, 11671.0044257
2014-10-22 00:05:00, 11682.4429152
