# Site = LSAMA-Tunisia
# Contact = ammarahmed.ph@gmail.com
# Longitude = 10.14
# Latitude = 36.83
#
# UTC_Offset = +01:00
# TimeZone = Central Europe Time (CET)
#
# UTC_StartTime = 2014-10-22 00:00:00
# LogInterval = 5
# LogType = filtered
# MonitorID = 271
# StationID = GQD
# Frequency = 22100
#UTC_EndTime=2014-10-22 23:59:55
#DataMin=240.416707655
#DataMax=5798.76052956
#dataquality_average_v0.1=0.032217 
#dataquality_max_v0.1=0.275219
2014-10-22 00:00:00, 4896.57936121
2014-10-22 00:00:05, 4874.44905005
2014-10-22 00:00:10, 4852.31873889
2014-10-22 00:00:15, 4830.18842773
2014-10-22 00:00:20, 4807.02414741
2014-10-22 00:00:25, 4783.85986709
2014-10-22 00:00:30, 4754.62376562
2014-10-22 00:00:35, 4725.38766414
2014-10-22 00:00:40, 4696.90180132
2014-10-22 00:00:45, 4668.41593849
2014-10-22 00:00:50, 4639.01589823
2014-10-22 00:00:55, 4600.7019171
2014-10-22 00:01:00, 4573.08727231
2014-10-22 00:01:05, 4545.47262752
2014-10-22 00:01:10, 4517.85798273
2014-10-22 00:01:15, 4490.24333794
2014-10-22 00:01:20, 4462.62869315
2014-10-22 00:01:25, 4436.04801752
2014-10-22 00:01:30, 4409.46734189
2014-10-22 00:01:35, 4388.95848741
2014-10-22 00:01:40, 4368.44963294
2014-10-22 00:01:45, 4347.94077846
2014-10-22 00:01:50, 4327.43192399
2014-10-22 00:01:55, 4298.53391357
2014-10-22 00:02:00, 4289.23058018
2014-10-22 00:02:05, 4279.92724679
2014-10-22 00:02:10, 4270.6239134
2014-10-22 00:02:15, 4261.32058001
2014-10-22 00:02:20, 4252.01724662
2014-10-22 00:02:25, 4242.71391323
2014-10-22 00:02:30, 4233.41057984
2014-10-22 00:02:35, 4224.10724645
2014-10-22 00:02:40, 4214.80391306
2014-10-22 00:02:45, 4205.50057967
2014-10-22 00:02:50, 4196.19724629
2014-10-22 00:02:55, 4196.84835188
2014-10-22 00:03:00, 4206.80279087
2014-10-22 00:03:05, 4216.75722985
